date,type,xx,reward,source_ts_ms,amount,deleted
2023-07-28,expected,68498,6,1690502427000,220.2223358,FALSE
2023-07-28,expected,68499,7,1690502445000,34319.15149,FALSE
2023-07-28,expected,68500,23,1690502464000,5741.427578,FALSE
2023-07-28,expected,68501,35,1690502475000,1365049.363,FALSE
2023-07-28,expected,68502,95,1690502491000,136.3723358,FALSE
2023-07-28,expected,68503,96,1690502507000,678.6805216,FALSE
2023-07-28,expected,68504,103,1690502518000,62.76269537,FALSE
2023-07-28,expected,68505,111,1690502544000,305.3921918,FALSE
2023-07-28,expected,68506,130,1690502628000,9374.667,FALSE
2023-07-28,expected,68507,131,1690502643000,3.4565772,FALSE
2023-07-28,expected,68508,147,1690502686000,374.6308121,FALSE
2023-07-28,expected,68509,152,1690502719000,164.3451945,FALSE
2023-07-28,expected,68510,156,1690502733000,5190.463115,FALSE
2023-07-28,expected,68511,158,1690502743000,53.74904109,FALSE
2023-07-28,expected,68512,165,1690502774000,578.9390466,FALSE
2023-07-28,expected,68513,179,1690502822000,468.6290795,FALSE
2023-07-28,expected,68514,180,1690502840000,5.14002739,FALSE
2023-07-28,expected,68515,191,1690502867000,6155.982355,FALSE
2023-07-28,expected,68516,193,1690502878000,27118.63294,FALSE
2023-07-28,expected,68517,197,1690502919000,0.00727671,FALSE
2023-07-28,expected,68518,207,1690502948000,2773.56477,FALSE
2023-07-28,expected,68519,368,1690503669000,493.8955647,FALSE
2023-07-28,expected,68520,385,1690503721000,1.36993712,FALSE
2023-07-28,expected,68521,403,1690503867000,534.2062128,FALSE
2023-07-28,expected,68522,409,1690503880000,1097.250784,FALSE
2023-07-28,expected,68523,426,1690503960000,7221.039119,FALSE
2023-07-28,expected,68524,432,1690503979000,4.28555835,FALSE
2023-07-28,expected,68525,447,1690504053000,1073.272266,FALSE
2023-07-28,expected,68526,452,1690504068000,1372.935119,FALSE
2023-07-28,expected,68527,456,1690504082000,8544.965803,FALSE
2023-07-28,expected,68528,457,1690504100000,75060.41489,FALSE
2023-07-28,expected,68529,458,1690504116000,290.6169863,FALSE
2023-07-28,expected,68530,460,1690504133000,8607.588373,FALSE
2023-07-28,expected,68531,464,1690504174000,2543.156406,FALSE
2023-07-28,expected,68532,473,1690504218000,64524.10705,FALSE
2023-07-28,expected,68533,475,1690504229000,6.87919917,FALSE
2023-07-28,expected,68534,480,1690504266000,84.64091671,FALSE
2023-07-28,expected,68535,482,1690504294000,31.74595756,FALSE
2023-07-28,expected,68536,483,1690504312000,375.8010514,FALSE
2023-07-28,expected,68537,484,1690504323000,1585.923114,FALSE
2023-07-28,expected,68538,485,1690504334000,284.5479552,FALSE
2023-07-28,expected,68539,491,1690504350000,20261.65488,FALSE
2023-07-28,expected,68540,494,1690504367000,33963.10967,FALSE
2023-07-28,expected,68541,513,1690504505000,0.00257575,FALSE
2023-07-28,expected,68542,515,1690504520000,316.0534795,FALSE
2023-07-28,expected,68543,532,1690504576000,71751.96446,FALSE
2023-07-28,expected,68544,534,1690504594000,300.1594381,FALSE
2023-07-28,expected,68545,535,1690504606000,519.324,FALSE
2023-07-28,expected,68546,538,1690504642000,4034.926229,FALSE
2023-07-28,expected,68547,541,1690504678000,13.99583561,FALSE
2023-07-28,expected,68548,542,1690504694000,0.28054794,FALSE
2023-07-28,expected,68549,544,1690504710000,1679.170345,FALSE
2023-07-28,expected,68550,546,1690504727000,1895.26919,FALSE
2023-07-28,expected,68551,547,1690504739000,115.1151342,FALSE
2023-07-28,expected,68552,548,1690504758000,1.4350623,FALSE
2023-07-28,expected,68553,549,1690504771000,0.42511347,FALSE
2023-07-28,expected,68554,551,1690504788000,5.76169041,FALSE
2023-07-28,expected,68555,562,1690504804000,5.47945205,FALSE
2023-07-28,expected,68556,568,1690504817000,501.4694972,FALSE
2023-07-28,expected,68557,577,1690504852000,1263.538806,FALSE
2023-07-28,expected,68558,578,1690504863000,7838.343062,FALSE
2023-07-28,expected,68559,582,1690504876000,23.28785753,FALSE
2023-07-28,expected,68560,592,1690504924000,1864.520548,FALSE
2023-07-28,expected,68561,596,1690504934000,210.3420167,FALSE
2023-07-28,expected,68562,598,1690504949000,50.06018258,FALSE
2023-07-28,expected,68563,599,1690504963000,9.77142826,FALSE
2023-07-28,expected,68564,600,1690504977000,368.4252,FALSE
2023-07-28,expected,68565,601,1690504992000,235.7496132,FALSE
2023-07-28,expected,68566,602,1690505008000,507.3049858,FALSE
2023-07-28,expected,68567,603,1690505022000,376.5169808,FALSE
2023-07-28,expected,68568,604,1690505041000,374.7781837,FALSE
2023-07-28,expected,68569,605,1690505056000,0.35994943,FALSE
2023-07-28,expected,68570,606,1690505072000,0.15688126,FALSE
2023-07-28,expected,68571,607,1690505091000,0.03137615,FALSE
2023-07-28,expected,68572,608,1690505109000,0.06275243,FALSE
2023-07-28,expected,68573,610,1690505140000,49.27563941,FALSE
2023-07-28,expected,68574,611,1690505153000,6.4350801,FALSE
2023-07-28,expected,68575,615,1690505164000,2369.945963,FALSE
2023-07-28,expected,68576,616,1690505178000,2076.459232,FALSE
2023-07-28,expected,68577,619,1690505202000,902547661.4,FALSE
2023-07-28,expected,68578,622,1690505231000,1311.01365,FALSE
2023-07-28,expected,68579,629,1690505288000,0.31528767,FALSE
2023-07-28,expected,68580,630,1690505303000,0.02254306,FALSE
2023-07-28,expected,68581,633,1690505332000,148.0216301,FALSE
2023-07-28,expected,68582,634,1690505348000,15.72739726,FALSE
2023-07-28,expected,68583,639,1690505398000,13.16463391,FALSE
2023-07-28,expected,68584,643,1690505417000,71.57040054,FALSE
2023-07-28,expected,68585,644,1690505432000,70.02278136,FALSE
2023-07-28,expected,68586,657,1690505463000,0.15616438,FALSE
2023-07-28,expected,68587,658,1690505481000,21.60492328,FALSE
2023-07-28,expected,68588,660,1690505504000,164.9147288,FALSE
2023-07-28,expected,68589,662,1690505536000,5.7167345,FALSE
2023-07-28,expected,68590,673,1690505547000,206.0890685,FALSE
2023-07-28,expected,68591,684,1690505578000,506.6226221,FALSE
2023-07-28,expected,68592,686,1690505605000,285.2521052,FALSE
2023-07-28,expected,68593,687,1690505622000,1.74895068,FALSE
2023-07-28,expected,68594,698,1690505689000,335951.1004,FALSE
2023-07-28,expected,68595,703,1690505704000,0.05271214,FALSE
2023-07-28,expected,68596,733,1690505853000,111.3656956,FALSE
2023-07-28,expected,68597,734,1690505871000,551.8436712,FALSE
2023-07-28,expected,68598,754,1690505993000,1253.424658,FALSE
2023-07-28,expected,68599,755,1690506008000,1150.684932,FALSE
2023-07-28,expected,68600,765,1690506094000,49.70838248,FALSE
2023-07-28,expected,68601,766,1690506109000,2.49151618,FALSE
2023-07-28,expected,68602,767,1690506120000,91.94780876,FALSE
2023-07-28,expected,68603,768,1690506139000,1003.972603,FALSE
2023-07-28,expected,68604,788,1690506371000,4586.30137,FALSE
2023-07-28,expected,68605,818,1690506588000,6.4109589,FALSE
2023-07-28,expected,68606,819,1690506604000,3998.39836,FALSE
2023-07-28,expected,68607,821,1690506620000,8.5479452,FALSE
2023-07-28,expected,68608,823,1690506645000,10.67424657,FALSE
2023-07-28,expected,68609,827,1690506670000,200.5263721,FALSE
2023-07-28,expected,68610,828,1690506689000,113.4606159,FALSE
2023-07-28,expected,68611,829,1690506702000,14.10643479,FALSE
2023-07-28,expected,68612,831,1690506716000,921.1345711,FALSE
2023-07-28,expected,68613,842,1690506790000,7397.260274,FALSE
2023-07-28,expected,68614,874,1690506917000,8.91369863,FALSE
2023-07-28,expected,68615,879,1690506936000,2794.520548,FALSE
2023-07-28,expected,68616,887,1690506955000,0.05041095,FALSE
2023-07-28,expected,68617,888,1690506970000,4.78082191,FALSE
2023-07-28,expected,68618,889,1690506981000,9.71232876,FALSE
2023-07-28,expected,68619,890,1690507001000,19.91780821,FALSE
2023-07-28,expected,68620,900,1690507038000,12.58520547,FALSE
2023-07-28,expected,68621,902,1690507049000,2712.328767,FALSE
2023-07-28,expected,68622,904,1690507060000,0.84393835,FALSE
2023-07-28,expected,68623,918,1690507108000,1.44211178,FALSE
2023-07-28,expected,68624,920,1690507119000,0.00495402,FALSE
2023-07-28,expected,68625,924,1690507135000,0.05152851,FALSE
2023-07-28,expected,68626,928,1690507159000,0.58966347,FALSE
2023-07-28,expected,68627,934,1690507238000,5.70747717,FALSE
2023-07-28,expected,68628,962,1690507583000,0.25684931,FALSE
2023-07-28,expected,68629,963,1690507603000,0.14315068,FALSE
2023-07-28,expected,68630,979,1690507749000,0.37439999,FALSE
2023-07-28,expected,68631,993,1690507800000,0.9589041,FALSE
2023-07-28,expected,68632,996,1690507831000,0.10429475,FALSE
2023-07-14,expected,66634,6,1689292870000,188.8142697,FALSE
2023-07-14,expected,66635,7,1689292885000,28352.65232,FALSE
2023-07-14,expected,66636,23,1689292896000,5741.427578,FALSE
2023-07-14,expected,66637,35,1689292915000,1329532.344,FALSE
2023-07-14,expected,66638,95,1689292926000,136.0027592,FALSE
2023-07-14,expected,66639,96,1689292938000,487.2054215,FALSE
2023-07-14,expected,66640,103,1689292950000,62.76269537,FALSE
2023-07-14,expected,66641,111,1689292961000,284.1867123,FALSE
2023-07-14,expected,66642,114,1689292980000,0.01678082,FALSE
2023-07-14,expected,66643,130,1689292998000,8866.325082,FALSE
2023-07-14,expected,66644,131,1689293014000,0.00000566,FALSE
2023-07-14,expected,66645,147,1689293033000,362.6139486,FALSE
2023-07-14,expected,66646,152,1689293043000,164.3451945,FALSE
2023-07-14,expected,66647,156,1689293053000,5190.463115,FALSE
2023-07-14,expected,66648,158,1689293064000,53.74904109,FALSE
2023-07-14,expected,66649,165,1689293083000,578.9390466,FALSE
2023-07-14,expected,66650,179,1689293096000,394.0053562,FALSE
2023-07-14,expected,66651,180,1689293107000,5.14002739,FALSE
2023-07-14,expected,66652,191,1689293120000,4568.300164,FALSE
2023-07-14,expected,66653,193,1689293139000,36122019.07,FALSE
2023-07-14,expected,66654,197,1689293157000,0.00727671,FALSE
2023-07-14,expected,66655,207,1689293175000,2773.56477,FALSE
2023-07-14,expected,66656,368,1689293189000,517.8210212,FALSE
2023-07-14,expected,66657,385,1689293202000,0.02593739,FALSE
2023-07-14,expected,66658,403,1689293214000,534.2062128,FALSE
2023-07-14,expected,66659,409,1689293228000,827.2032,FALSE
2023-07-14,expected,66660,426,1689293240000,5618.297466,FALSE
2023-07-14,expected,66661,432,1689293254000,2.51756219,FALSE
2023-07-14,expected,66662,447,1689293274000,1073.272266,FALSE
2023-07-14,expected,66663,452,1689293285000,1264.578149,FALSE
2023-07-14,expected,66664,456,1689293299000,8544.965803,FALSE
2023-07-14,expected,66665,457,1689293313000,61361.78475,FALSE
2023-07-14,expected,66666,458,1689293330000,290.6169863,FALSE
2023-07-14,expected,66667,460,1689293348000,11164093.25,FALSE
2023-07-14,expected,66668,464,1689293358000,2356.149557,FALSE
2023-07-14,expected,66669,473,1689293370000,64524.10705,FALSE
2023-07-14,expected,66670,475,1689293382000,5.92029533,FALSE
2023-07-14,expected,66671,480,1689293400000,84.21958405,FALSE
2023-07-14,expected,66672,482,1689293419000,38.23944888,FALSE
2023-07-14,expected,66673,483,1689293438000,452.6694483,FALSE
2023-07-14,expected,66674,484,1689293450000,1910.316478,FALSE
2023-07-14,expected,66675,485,1689293463000,342.750946,FALSE
2023-07-14,expected,66676,491,1689293482000,24974.19025,FALSE
2023-07-14,expected,66677,494,1689293502000,28996.85263,FALSE
2023-07-14,expected,66678,513,1689293518000,0.00333333,FALSE
2023-07-14,expected,66679,515,1689293536000,178.5749041,FALSE
2023-07-14,expected,66680,532,1689293556000,71751.96446,FALSE
2023-07-14,expected,66681,534,1689293574000,300.1594381,FALSE
2023-07-14,expected,66682,535,1689293584000,567.1366027,FALSE
2023-07-14,expected,66683,538,1689293603000,4392.954,FALSE
2023-07-14,expected,66684,541,1689293619000,10.23386301,FALSE
2023-07-14,expected,66685,542,1689293635000,0.28054794,FALSE
2023-07-14,expected,66686,544,1689293654000,1863.579905,FALSE
2023-07-14,expected,66687,546,1689293669000,1895.26919,FALSE
2023-07-14,expected,66688,547,1689293684000,115.1151342,FALSE
2023-07-14,expected,66689,548,1689293701000,426.2135043,FALSE
2023-07-14,expected,66690,549,1689293718000,126.2587034,FALSE
2023-07-14,expected,66691,551,1689293735000,5.76169041,FALSE
2023-07-14,expected,66692,562,1689293747000,5.47945205,FALSE
2023-07-14,expected,66693,565,1689293766000,126.8194266,FALSE
2023-07-14,expected,66694,568,1689293781000,501.4694972,FALSE
2023-07-14,expected,66695,577,1689293794000,1263.538806,FALSE
2023-07-14,expected,66696,578,1689293809000,7495.877308,FALSE
2023-07-14,expected,66697,582,1689293823000,23.28785753,FALSE
2023-07-14,expected,66698,592,1689293836000,1864.520548,FALSE
2023-07-14,expected,66699,596,1689293851000,199.8214797,FALSE
2023-07-14,expected,66700,598,1689293862000,50.06018258,FALSE
2023-07-14,expected,66701,599,1689293879000,9.77142826,FALSE
2023-07-14,expected,66702,600,1689293891000,368.4252,FALSE
2023-07-14,expected,66703,601,1689293906000,235.7496132,FALSE
2023-07-14,expected,66704,602,1689293917000,507.3049858,FALSE
2023-07-14,expected,66705,603,1689293935000,376.5169808,FALSE
2023-07-14,expected,66706,604,1689293950000,374.7781837,FALSE
2023-07-14,expected,66707,605,1689293963000,0.35994943,FALSE
2023-07-14,expected,66708,606,1689293973000,0.15688126,FALSE
2023-07-14,expected,66709,607,1689293990000,0.03137615,FALSE
2023-07-14,expected,66710,608,1689294005000,0.06275243,FALSE
2023-07-14,expected,66711,610,1689294024000,49.27563941,FALSE
2023-07-14,expected,66712,611,1689294038000,6.4350801,FALSE
2023-07-14,expected,66713,615,1689294052000,2369.945963,FALSE
2023-07-14,expected,66714,616,1689294069000,2076.459232,FALSE
2023-07-14,expected,66715,618,1689294088000,125.2751781,FALSE
2023-07-14,expected,66716,619,1689294107000,902547661.4,FALSE
2023-07-14,expected,66717,622,1689294119000,951.6270679,FALSE
2023-07-14,expected,66718,629,1689294136000,0.31528767,FALSE
2023-07-14,expected,66719,630,1689294151000,0.02254306,FALSE
2023-07-14,expected,66720,633,1689294169000,225.4150548,FALSE
2023-07-14,expected,66721,634,1689294189000,8.83561643,FALSE
2023-07-14,expected,66722,639,1689294205000,13.08127576,FALSE
2023-07-14,expected,66723,643,1689294222000,71.57040054,FALSE
2023-07-14,expected,66724,644,1689294237000,70.02278136,FALSE
2023-07-14,expected,66725,657,1689294256000,0.15616438,FALSE
2023-07-14,expected,66726,658,1689294275000,21.60492328,FALSE
2023-07-14,expected,66727,660,1689294288000,164.9147288,FALSE
2023-07-14,expected,66728,662,1689294303000,5.7167345,FALSE
2023-07-14,expected,66729,673,1689294319000,206.0890685,FALSE
2023-07-14,expected,66730,684,1689294338000,506.6226221,FALSE
2023-07-14,expected,66731,686,1689294351000,285.2521052,FALSE
2023-07-14,expected,66732,687,1689294361000,1.74895068,FALSE
2023-07-14,expected,66733,698,1689294374000,180410.3867,FALSE
2023-07-14,expected,66734,703,1689294384000,0.05271214,FALSE
2023-07-14,expected,66735,733,1689294399000,86.30859971,FALSE
2023-07-14,expected,66736,734,1689294412000,844.0558904,FALSE
2023-07-14,expected,66737,754,1689294425000,1044.520548,FALSE
2023-07-14,expected,66738,755,1689294439000,958.9041096,FALSE
2023-07-14,expected,66739,765,1689294452000,49.70838248,FALSE
2023-07-14,expected,66740,766,1689294465000,2.49151618,FALSE
2023-07-14,expected,66741,767,1689294476000,91.94780876,FALSE
2023-07-14,expected,66742,768,1689294488000,1003.972603,FALSE
2023-07-14,expected,66743,788,1689294499000,2909.589041,FALSE
2023-07-14,expected,66744,818,1689294518000,6.4109589,FALSE
2023-07-14,expected,66745,819,1689294532000,3998.39836,FALSE
2023-07-14,expected,66746,821,1689294550000,8.5479452,FALSE
2023-07-14,expected,66747,823,1689294562000,10.67424657,FALSE
2023-07-14,expected,66748,827,1689294581000,178.6119886,FALSE
2023-07-14,expected,66749,828,1689294600000,113.4606159,FALSE
2023-07-14,expected,66750,829,1689294611000,14.10643479,FALSE
2023-07-14,expected,66751,831,1689294622000,921.1345711,FALSE
2023-07-14,expected,66752,842,1689294634000,7397.260274,FALSE
2023-07-14,expected,66753,874,1689294651000,8.91369863,FALSE
2023-07-14,expected,66754,879,1689294669000,2794.520548,FALSE
2023-07-14,expected,66755,887,1689294683000,0.05041095,FALSE
2023-07-14,expected,66756,888,1689294697000,4.78082191,FALSE
2023-07-14,expected,66757,889,1689294707000,9.71232876,FALSE
2023-07-14,expected,66758,890,1689294719000,19.91780821,FALSE
2023-07-14,expected,66759,900,1689294736000,12.58520547,FALSE
2023-07-14,expected,66760,902,1689294749000,2712.328767,FALSE
2023-07-14,expected,66761,904,1689294766000,0.83297945,FALSE
2023-07-14,expected,66762,918,1689294782000,2873.201962,FALSE
2023-07-14,expected,66763,920,1689294799000,0.00495402,FALSE
2023-07-14,expected,66764,924,1689294811000,0.05152851,FALSE
2023-07-13,expected,66505,6,1689206484000,188.8142697,FALSE
2023-07-13,expected,66506,7,1689206504000,28352.65232,FALSE
2023-07-13,expected,66507,23,1689206515000,5741.427578,FALSE
2023-07-13,expected,66508,35,1689206526000,1328191.436,FALSE
2023-07-13,expected,66509,95,1689206539000,135.9412163,FALSE
2023-07-13,expected,66510,96,1689206556000,487.0194934,FALSE
2023-07-13,expected,66511,103,1689206574000,62.76269537,FALSE
2023-07-13,expected,66512,111,1689206593000,284.1867123,FALSE
2023-07-13,expected,66513,114,1689206609000,0.01678082,FALSE
2023-07-13,expected,66514,130,1689206623000,8866.325082,FALSE
2023-07-13,expected,66515,131,1689206638000,0.00000566,FALSE
2023-07-13,expected,66516,147,1689206651000,362.6139486,FALSE
2023-07-13,expected,66517,152,1689206667000,164.3451945,FALSE
2023-07-13,expected,66518,156,1689206678000,4953.360091,FALSE
2023-07-13,expected,66519,158,1689206688000,53.74904109,FALSE
2023-07-13,expected,66520,165,1689206706000,578.9390466,FALSE
2023-07-13,expected,66521,179,1689206722000,372.9094658,FALSE
2023-07-13,expected,66522,180,1689206741000,5.14002739,FALSE
2023-07-13,expected,66523,191,1689206757000,4568.300164,FALSE
2023-07-13,expected,66524,193,1689206769000,36122019.07,FALSE
2023-07-13,expected,66525,197,1689206781000,0.00727671,FALSE
2023-07-13,expected,66526,207,1689206795000,2773.56477,FALSE
2023-07-13,expected,66527,368,1689206814000,479.0969353,FALSE
2023-07-13,expected,66528,385,1689206829000,0.02593739,FALSE
2023-07-13,expected,66529,403,1689206842000,534.2062128,FALSE
2023-07-13,expected,66530,409,1689206856000,684.3948094,FALSE
2023-07-13,expected,66531,426,1689206873000,5618.297466,FALSE
2023-07-13,expected,66532,432,1689206888000,2.51756219,FALSE
2023-07-13,expected,66533,447,1689206905000,1073.272266,FALSE
2023-07-13,expected,66534,452,1689206916000,1264.578149,FALSE
2023-07-13,expected,66535,456,1689206933000,8544.965803,FALSE
2023-07-13,expected,66536,457,1689206951000,61361.78475,FALSE
2023-07-13,expected,66537,458,1689206970000,290.6169863,FALSE
2023-07-13,expected,66538,460,1689206985000,11164093.25,FALSE
2023-07-13,expected,66539,464,1689206999000,2294.334488,FALSE
2023-07-13,expected,66540,473,1689207014000,64524.10705,FALSE
2023-07-13,expected,66541,475,1689207027000,5.92029533,FALSE
2023-07-13,expected,66542,480,1689207037000,84.21958405,FALSE
2023-07-13,expected,66543,482,1689207052000,38.23944888,FALSE
2023-07-13,expected,66544,483,1689207068000,452.6694483,FALSE
2023-07-13,expected,66545,484,1689207085000,1910.316478,FALSE
2023-07-13,expected,66546,485,1689207100000,342.750946,FALSE
2023-07-13,expected,66547,491,1689207119000,21354.02836,FALSE
2023-07-13,expected,66548,494,1689207133000,28996.85263,FALSE
2023-07-13,expected,66549,513,1689207145000,0.00333333,FALSE
2023-07-13,expected,66550,515,1689207162000,178.5749041,FALSE
2023-07-13,expected,66551,532,1689207179000,71751.96446,FALSE
2023-07-13,expected,66552,534,1689207193000,300.1594381,FALSE
2023-07-13,expected,66553,535,1689207207000,567.1366027,FALSE
2023-07-13,expected,66554,538,1689207219000,4027.697301,FALSE
2023-07-13,expected,66555,541,1689207236000,13.29446575,FALSE
2023-07-13,expected,66556,542,1689207254000,0.28054794,FALSE
2023-07-13,expected,66557,544,1689207266000,1863.579905,FALSE
2023-07-13,expected,66558,546,1689207279000,1895.26919,FALSE
2023-07-13,expected,66559,547,1689207290000,115.1151342,FALSE
2023-07-13,expected,66560,548,1689207306000,426.2135043,FALSE
2023-07-13,expected,66561,549,1689207319000,126.2587034,FALSE
2023-07-13,expected,66562,551,1689207333000,5.76169041,FALSE
2023-07-13,expected,66563,562,1689207345000,5.34246575,FALSE
2023-07-13,expected,66564,565,1689207365000,126.8194266,FALSE
2023-07-13,expected,66565,568,1689207377000,501.4694972,FALSE
2023-07-13,expected,66566,577,1689207392000,1263.538806,FALSE
2023-07-13,expected,66567,578,1689207406000,7495.877308,FALSE
2023-07-13,expected,66568,582,1689207416000,23.28785753,FALSE
2023-07-13,expected,66569,592,1689207428000,1864.520548,FALSE
2023-07-13,expected,66570,596,1689207442000,199.8214797,FALSE
2023-07-13,expected,66571,598,1689207454000,50.06018258,FALSE
2023-07-13,expected,66572,599,1689207466000,9.77142826,FALSE
2023-07-13,expected,66573,600,1689207484000,368.4252,FALSE
2023-07-13,expected,66574,601,1689207498000,235.7496132,FALSE
2023-07-13,expected,66575,602,1689207510000,507.3049858,FALSE
2023-07-13,expected,66576,603,1689207522000,376.5169808,FALSE
2023-07-13,expected,66577,604,1689207533000,374.7781837,FALSE
2023-07-13,expected,66578,605,1689207545000,0.35994943,FALSE
2023-07-13,expected,66579,606,1689207558000,0.15688126,FALSE
2023-07-13,expected,66580,607,1689207577000,0.03137615,FALSE
2023-07-13,expected,66581,608,1689207592000,0.06275243,FALSE
2023-07-13,expected,66582,610,1689207604000,49.27563941,FALSE
2023-07-13,expected,66583,611,1689207621000,6.4350801,FALSE
2023-07-13,expected,66584,615,1689207639000,2369.945963,FALSE
2023-07-13,expected,66585,616,1689207655000,2076.459232,FALSE
2023-07-13,expected,66586,618,1689207670000,125.2751781,FALSE
2023-07-13,expected,66587,619,1689207681000,902547661.4,FALSE
2023-07-13,expected,66588,622,1689207701000,951.6270679,FALSE
2023-07-13,expected,66589,629,1689207712000,0.31528767,FALSE
2023-07-13,expected,66590,630,1689207726000,0.02254306,FALSE
2023-07-13,expected,66591,633,1689207737000,225.4150548,FALSE
2023-07-13,expected,66592,634,1689207756000,8.83561643,FALSE
2023-07-13,expected,66593,639,1689207767000,12.09991131,FALSE
2023-07-13,expected,66594,643,1689207785000,71.57040054,FALSE
2023-07-13,expected,66595,644,1689207799000,70.02278136,FALSE
2023-07-13,expected,66596,657,1689207811000,0.15616438,FALSE
2023-07-13,expected,66597,658,1689207828000,21.60492328,FALSE
2023-07-13,expected,66598,660,1689207846000,164.9147288,FALSE
2023-07-13,expected,66599,662,1689207862000,5.7167345,FALSE
2023-07-13,expected,66600,673,1689207872000,206.0890685,FALSE
2023-07-13,expected,66601,684,1689207886000,506.6226221,FALSE
2023-07-13,expected,66602,686,1689207905000,285.2521052,FALSE
2023-07-13,expected,66603,687,1689207919000,1.74895068,FALSE
2023-07-13,expected,66604,698,1689207930000,180410.3867,FALSE
2023-07-13,expected,66605,703,1689207950000,0.05271214,FALSE
2023-07-13,expected,66606,733,1689207961000,86.30859971,FALSE
2023-07-13,expected,66607,734,1689207978000,844.0558904,FALSE
2023-07-13,expected,66608,754,1689207994000,1044.520548,FALSE
2023-07-13,expected,66609,755,1689208012000,958.9041096,FALSE
2023-07-13,expected,66610,765,1689208024000,49.70838248,FALSE
2023-07-13,expected,66611,766,1689208040000,2.49151618,FALSE
2023-07-13,expected,66612,767,1689208055000,91.94780876,FALSE
2023-07-13,expected,66613,768,1689208069000,1003.972603,FALSE
2023-07-13,expected,66614,788,1689208085000,2909.589041,FALSE
2023-07-13,expected,66615,818,1689208104000,6.4109589,FALSE
2023-07-13,expected,66616,819,1689208119000,2599.165483,FALSE
2023-07-13,expected,66617,821,1689208135000,8.5479452,FALSE
2023-07-13,expected,66618,823,1689208145000,10.67424657,FALSE
2023-07-13,expected,66619,827,1689208156000,178.6119886,FALSE
2023-07-13,expected,66620,828,1689208175000,113.4606159,FALSE
2023-07-13,expected,66621,829,1689208192000,14.10643479,FALSE
2023-07-13,expected,66622,831,1689208210000,921.1345711,FALSE
2023-07-13,expected,66623,842,1689208225000,7397.260274,FALSE
2023-07-13,expected,66624,874,1689208236000,8.91369863,FALSE
2023-07-13,expected,66625,879,1689208246000,2794.520548,FALSE
2023-07-13,expected,66626,887,1689208257000,0.05041095,FALSE
2023-07-13,expected,66627,888,1689208273000,4.78082191,FALSE
2023-07-13,expected,66628,889,1689208287000,9.71232876,FALSE
2023-07-13,expected,66629,890,1689208305000,19.91780821,FALSE
2023-07-13,expected,66630,900,1689208322000,12.58520547,FALSE
2023-07-13,expected,66631,902,1689208333000,2712.328767,FALSE
2023-07-13,expected,66632,904,1689208346000,0.83297945,FALSE
2023-07-13,expected,66633,918,1689208362000,2873.201962,FALSE
2023-08-20,expected,71836,6,1692489629000,242.5393898,FALSE
2023-08-20,expected,71837,23,1692489642000,5331.325608,FALSE
2023-08-20,expected,71838,35,1692489657000,1407965.386,FALSE
2023-08-20,expected,71839,95,1692489670000,158.8563836,FALSE
2023-08-20,expected,71840,96,1692489686000,949.8727284,FALSE
2023-08-20,expected,71841,103,1692489702000,62.76269537,FALSE
2023-08-20,expected,71842,111,1692489725000,305.3921918,FALSE
2023-08-20,expected,71843,130,1692489820000,8823.216,FALSE
2023-08-20,expected,71844,131,1692489836000,2.94659039,FALSE
2023-08-20,expected,71845,147,1692489879000,387.6256449,FALSE
2023-08-20,expected,71846,152,1692489906000,165.6355914,FALSE
2023-08-20,expected,71847,156,1692489917000,8524.999873,FALSE
2023-08-20,expected,71848,158,1692489932000,49.19671232,FALSE
2023-08-20,expected,71849,165,1692489953000,498.337966,FALSE
2023-08-20,expected,71850,179,1692489990000,555.5379233,FALSE
2023-08-20,expected,71851,180,1692490006000,5.14002739,FALSE
2023-08-20,expected,71852,191,1692490037000,4692.264532,FALSE
2023-08-20,expected,71853,193,1692490049000,32542359.53,FALSE
2023-08-20,expected,71854,197,1692490091000,0.00727671,FALSE
2023-08-20,expected,71855,207,1692490124000,2514.424056,FALSE
2023-08-20,expected,71856,368,1692490830000,522.1748798,FALSE
2023-08-20,expected,71857,385,1692490869000,1.36993712,FALSE
2023-08-20,expected,71858,403,1692491016000,333.878883,FALSE
2023-08-20,expected,71859,409,1692491026000,1129.431854,FALSE
2023-08-20,expected,71860,426,1692491082000,7221.039119,FALSE
2023-08-20,expected,71861,432,1692491097000,4.30442958,FALSE
2023-08-20,expected,71862,447,1692491171000,1073.272266,FALSE
2023-08-20,expected,71863,452,1692491186000,1462.136315,FALSE
2023-08-20,expected,71864,456,1692491197000,16872.29687,FALSE
2023-08-20,expected,71865,457,1692491211000,67974.47695,FALSE
2023-08-20,expected,71866,458,1692491230000,290.6169863,FALSE
2023-08-20,expected,71867,460,1692491240000,10329106.05,FALSE
2023-08-20,expected,71868,464,1692491287000,3223.949941,FALSE
2023-08-20,expected,71869,473,1692491322000,81221.11684,FALSE
2023-08-20,expected,71870,475,1692491339000,13.35198624,FALSE
2023-08-20,expected,71871,480,1692491369000,84.64091671,FALSE
2023-08-20,expected,71872,482,1692491403000,31.74595756,FALSE
2023-08-20,expected,71873,483,1692491421000,375.8010514,FALSE
2023-08-20,expected,71874,484,1692491435000,1585.923114,FALSE
2023-08-20,expected,71875,485,1692491449000,284.5479552,FALSE
2023-08-20,expected,71876,491,1692491459000,20261.65488,FALSE
2023-08-20,expected,71877,494,1692491476000,38698.38561,FALSE
